Urbach-Wiethe_disease,_247100_(3)	ECM1,_URBWD	602201	1q21.2
Urofacial_syndrome_1,_236730_(3)	HPSE2,_HPA2,_UFS1	613469	10q24.2
Urofacial_syndrome_2,_615112_(3)	LRIG2,_LIG2,_KIAA0806,_UFS2	608869	1p13.2
Usher_syndrome_type_3B,_614504_(3)	HARS,_USH3B,_CMT2W	142810	5q31.3
Usher_syndrome,_type_1B,_276900_(3)	MYO7A,_USH1B,_DFNB2,_DFNA11	276903	11q13.5
Usher_syndrome,_type_1C,_276904_(3)	USH1C,_DFNB18A	605242	11p15.1
Usher_syndrome,_type_1D,_601067_(3)	CDH23,_USH1D,_DFNB12,_PITA5	605516	10q22.1
Usher_syndrome,_type_1D/F_digenic,_601067_(3)	CDH23,_USH1D,_DFNB12,_PITA5	605516	10q22.1
Usher_syndrome,_type_1D/F_digenic,_601067_(3)	PCDH15,_DFNB23,_USH1F	605514	10q21.1
Usher_syndrome,_type_1E_(2)	USH1E	602097	21q21
Usher_syndrome,_type_1F,_602083_(3)	PCDH15,_DFNB23,_USH1F	605514	10q21.1
Usher_syndrome,_type_1G,_606943_(3)	SANS,_USH1G	607696	17q25.1
Usher_syndrome,_type_1H_(2)	USH1H	612632	15q22-q23
Usher_syndrome,_type_2A,_276901_(3)	USH2A,_RP39	608400	1q41
Usher_syndrome,_type_2C,_605472_(3)	ADGRV1,_GPR98,_MASS1,_VLGR1,_KIAA0686,_FEB4,_USH2C	602851	5q14.3
Usher_syndrome,_type_2C,_GPR98/PDZD7_digenic,_605472_(3)	ADGRV1,_GPR98,_MASS1,_VLGR1,_KIAA0686,_FEB4,_USH2C	602851	5q14.3
Usher_syndrome,_type_2D,_611383_(3)	WHRN,_CIP98,_KIAA1526,_DFNB31,_USH2D	607928	9q32
Usher_syndrome,_type_3A,_276902_(3)	CLRN1,_USH3A,_USH3,_RP61	606397	3q25.1
Usher_syndrome,_type_IIC,_GPR98/PDZD7_digenic,_605472_(3)	PDZD7	612971	10q24.31
Usher_syndrome,_type_IJ,_614869_(3)	CIB2,_KIP2	605564	15q25.1
Usher_syndrome,_type_IK_(2)	USH1K	614990	10p11.21-q21.1
VACTERL_association,_X-linked,_314390_(3)	ZIC3,_HTX1,_HTX,_VACTERLX	300265	Xq26.3
VATER_association_with_macrocephaly_and_ventriculomegaly,_276950_(3)	PTEN,_MMAC1,_GLM2,_CWS1	601728	10q23.31
VLCAD_deficiency,_201475_(3)	ACADVL,_VLCAD	609575	17p13.1
Van_Buchem_disease,_239100_(3)	SOST,_VBCH,_CDD,_SOST1	605740	17q21.31
Van_Maldergem_syndrome_1,_601390_(3)	DCHS1,_PCDH16,_FIB1,_CDH19,_VMLDS1,_MVP2	603057	11p15.4
Van_Maldergem_syndrome_2,_615546_(3)	FAT4,_VMLDS2,_HKLLS2	612411	4q28.1
Van_den_Ende-Gupta_syndrome,_600920_(3)	SCARF2,_SREC2,_VDEGS	613619	22q11.21
Van_der_Woude_syndrome_2,_606713_(3)	GRHL3,_SOM,_TFCP2L4,_VWS2	608317	1p36.11
Vas_deferens,_congenital_bilateral_aplasia_of,_X-linked,_300985_(3)	ADGRG2,_GPR64,_HE6,_CBAVDX	300572	Xp22.13
Vascular_malformation,_primary_intraosseous,_606893_(3)	ELMO2,_CED12,_VMPI	606421	20q13.12
Vasculopathy,_retinal,_with_cerebral_leukodystrophy,_192315_(3)	TREX1,_AGS1,_CRV,_HERNS	606609	3p21.31
Velocardiofacial_syndrome,_192430_(3)	TBX1,_DGS,_CTHM,_CAFS,_TGA,_DORV,_VCFS,_DGCR	602054	22q11.21
Venous_malformations,_multiple_cutaneous_and_mucosal,_600195_(3)	TEK,_TIE2,_VMCM,_GLC3E	600221	9p21.2
Ventricular_fibrillation,_familial,_1,_603829_(3)	SCN5A,_LQT3,_VF1,_HB1,_SSS1,_CMD1E,_CDCD2	600163	3p22.2
Ventricular_septal_defect_1,_614429_(3)	GATA4,_ASD2,_VSD1,_TACHD,_TOF	600576	8p23.1
Ventricular_septal_defect_2,_614431_(3)	CITED2,_MRG1,_P35SRJ,_VSD2,_ASD8	602937	6q24.1
Ventricular_septal_defect_3,_614432_(3)	NKX2-5,_NKX2E,_CSX,_CHNG5,_VSD3,_HLHS2	600584	5q35.1
Ventricular_tachycardia,_catecholaminergic_polymorphic,_1,_604772_(3)	RYR2,_VTSIP,_ARVD2,_ARVC2	180902	1q43
Ventricular_tachycardia,_catecholaminergic_polymorphic,_2,_611938_(3)	CASQ2	114251	1p13.1
Ventricular_tachycardia,_catecholaminergic_polymorphic,_3_(2)	CPVT3	614021	7p22-p14
Ventricular_tachycardia,_catecholaminergic_polymorphic,_3,_614021_(3)	TECRL,_TERL,_SRD5A2L2,_GPSN2L,_CPVT3	617242	4q13.1
Ventricular_tachycardia,_catecholaminergic_polymorphic,_4,_614916_(3)	CALM1,_PHKD,_CPVT4,_LQT14	114180	14q32.11
Ventricular_tachycardia,_catecholaminergic_polymorphic,_5,_with_or_without_muscle_weakness,_615441_(3)	TRDN,_TDN,_CPVT5	603283	6q22.31
Ventricular_tachycardia,_idiopathic,_192605_(3)	GNAI2,_GNAI2B,_GIP	139360	3p21.31
Ventriculomegaly_with_cystic_kidney_disease,_219730_(3)	CRB2,_FSGS9,_VMCKD	609720	9q33.3
Verheij_syndrome,_615583_(3)	PUF60,_FIR,_SIAHBP1,_VRJS	604819	8q24.3
Vertebral,_cardiac,_renal,_and_limb_defects_syndrome_1,_617660_(3)	HAAO,_VCRL1	604521	2p21
Vertebral,_cardiac,_renal,_and_limb_defects_syndrome_2,_617661_(3)	KYNU,_KYNUU,_VCRL2	605197	2q22.2
Vertical_talus,_congenital,_192950_(3)	HOXD10,_HOX4D	142984	2q31.1
Vertigo,_benign_recurrent,_2_(2)	BRV2	613106	22q12
Vesicoureteral_reflux_(2)	VUR	193000	1p13
Vesicoureteral_reflux_2,_610878_(3)	ROBO2,_SAX3,_KIAA1568	602431	3p12.3
Vesicoureteral_reflux_3,_613674_(3)	SOX17,_VUR3	610928	8q11.23
Vesicoureteral_reflux_4_(2)	VUR4	614317	5q14.2
Vesicoureteral_reflux_5_(2)	VUR5	614318	13q33.2
Vesicoureteral_reflux_6_(2)	VUR6	614319	18q12.3
Vesicoureteral_reflux_7_(2)	VUR7	615390	12p11-q13
Vesicoureteral_reflux_8,_615963_(3)	TNXB,_TNX,_TNXB1,_TNXBS,_TNXB2,_EDS3,_VUR8	600985	6p21.33-p21.32
Vestibulopathy,_familial_(2)	BPPV	193007	6q
Vibratory_urticaria,_125630_(3)	ADGRE2,_EMR2,_VBU	606100	19p13.12
Vici_syndrome,_242840_(3)	EPG5,_KIAA1632,_HEEW1,_VICIS	615068	18q12.3-q21.1
Visceral_myopathy,_155310_(3)	ACTG2,_ACTA3,_VSCM	102545	2p13.1
Vitamin_D-dependent_rickets,_type_I,_264700_(3)	CYP27B1,_VDD1,_PDDR	609506	12q14.1
Vitamin_K-dependent_clotting_factors,_combined_deficiency_of,_1,_277450_(3)	GGCX,_VKCFD1	137167	2p11.2
Vitamin_K-dependent_clotting_factors,_combined_deficiency_of,_2,_607473_(3)	VKORC1,_VKOR,_VKCFD2,_FLJ00289	608547	16p11.2
Vitreoretinochoroidopathy,_193220_(3)	BEST1,_VMD2,_ARB,_RP50	607854	11q12.3
Vitreoretinopathy_with_phalangeal_epiphyseal_dysplasia_(3)	COL2A1	120140	12q13.11
Vitreoretinopathy,_neovascular_inflammatory,_193235_(3)	CAPN5,_HTRA3,_VRNI	602537	11q13.5
Vohwinkel_syndrome_with_ichthyosis,_604117_(3)	LOR	152445	1q21.3
Vohwinkel_syndrome,_124500_(3)	GJB2,_CX26,_DFNB1A,_PPK,_DFNA3A,_KID,_HID	121011	13q12.11
WAGRO_syndrome_(4)	WAGRO,_DEL11p14p12	612469	11p13-p12
WHIM_syndrome,_193670_(3)	CXCR4,_D2S201E,_NPY3R,_WHIMS	162643	2q22.1
Waardenburg_syndrome,_type_1,_193500_(3)	PAX3,_WS1,_HUP2,_CDHS,_WS3	606597	2q36.1
Waardenburg_syndrome,_type_2A,_193510_(3)	MITF,_WS2A,_CMM8,_COMMAD	156845	3p13
Waardenburg_syndrome,_type_2B_(2)	WS2B	600193	1p21-p13.3
Waardenburg_syndrome,_type_2C_(2)	WS2C	606662	8p23
Waardenburg_syndrome,_type_2D,_608890_(3)	SNAI2,_SLUG,_WS2D	602150	8q11.21
Waardenburg_syndrome,_type_2E,_with_or_without_neurologic_involvement,_611584_(3)	SOX10,_WS4,_WS4C,_PCWH	602229	22q13.1
Waardenburg_syndrome,_type_3,_148820_(3)	PAX3,_WS1,_HUP2,_CDHS,_WS3	606597	2q36.1
Waardenburg_syndrome,_type_4A,_277580_(3)	EDNRB,_HSCR2,_ABCDS,_WS4A	131244	13q22.3
Waardenburg_syndrome,_type_4B,_613265_(3)	EDN3,_WS4B,_HSCR4	131242	20q13.32
Waardenburg_syndrome,_type_4C,_613266_(3)	SOX10,_WS4,_WS4C,_PCWH	602229	22q13.1
Waardenburg_syndrome/albinism,_digenic,_103470_(3)	TYR,_SHEP3,_CMM8,_OCA1A,_ATN	606933	11q14.3
Waardenburg_syndrome/ocular_albinism,_digenic,_103470_(3)	MITF,_WS2A,_CMM8,_COMMAD	156845	3p13
Wagner_syndrome_1,_143200_(3)	VCAN,_CSPG2,_WGN,_WGN1,_ERVR	118661	5q14.2-q14.3
Warburg_micro_syndrome_1,_600118_(3)	RAB3GAP1,_WARBM1,_P130	602536	2q21.3
Warburg_micro_syndrome_2,_614225_(3)	RAB3GAP2,_RAB3GAP150,_p150,_KIAA0839,_WARBM2	609275	1q41
Warburg_micro_syndrome_3,_614222_(3)	RAB18,_WARBM3	602207	10p12.1
Warburg_micro_syndrome_4,_615663_(3)	TBC1D20,_C20orf140,_WARBM4	611663	20p13
Warfarin_resistance,_122700_(3)	VKORC1,_VKOR,_VKCFD2,_FLJ00289	608547	16p11.2
Warfarin_sensitivity,_122700_(3)	CYP2C9	601130	10q23.33
Warsaw_breakage_syndrome,_613398_(3)	DDX11,_CHLR1,_KRG2	601150	12p11.21
Watson_syndrome,_193520_(3)	NF1,_VRNF,_WSS,_NFNS	613113	17q11.2
Weaver_syndrome,_277590_(3)	EZH2,_EZH1,_WVS	601573	7q36.1
Wegener_granulomatosis_(2)	WG	608710	6p21.3
Wegener-like_granulomatosis_(3)	TAP2,_ABCB3,_PSF2,_RING11	170261	6p21.32
Weill-Marchesani_syndrome_1,_recessive,_277600_(3)	ADAMTS10,_WMS1	608990	19p13.2
Weill-Marchesani_syndrome_2,_dominant,_608328_(3)	FBN1,_MFS1,_WMS2,_SSKS,_GPHYSD2,_ACMICD,_ECTOL1,_MFLS	134797	15q21.1
Weill-Marchesani-like_syndrome,_613195_(3)	ADAMTS17	607511	15q26.3
Welander_distal_myopathy,_604454_(3)	TIA1,_WDM	603518	2p13.3
Werner_syndrome,_277700_(3)	RECQL2,_RECQ3,_WRN	604611	8p12
Weyers_acrofacial_dysostosis,_193530_(3)	EVC2,_LBN,_WAD	607261	4p16.2
White_sponge_nevus_1,_193900_(3)	KRT4,_CYK4,_WSN1	123940	12q13.13
White_sponge_nevus_2,_615785_(3)	KRT13,_WSN2	148065	17q21.2
White-Sutton_syndrome,_616364_(3)	POGZ,_KIAA0461,_MRD37,_WHSUS	614787	1q21.3
Wieacker-Wolff_syndrome,_314580_(3)	ZC4H2,_KIAA1166,_WRWF	300897	Xq11.2
Wiedemann-Steiner_syndrome,_605130_(3)	KMT2A,_MLL,_HRX,_HTRX1,_WDSTS	159555	11q23.3
Williams-Beuren_syndrome_(4)	WBS,_WMS,_WS,_DEL7q11,_C7DELq11	194050	7q11.23
Wilms_tumor_2,_194071_(3)	H19,_D11S813E,_ASM1,_BWS,_WT2	103280	11p15.5
Wilms_tumor,_194070_(3)	BRCA2,_FANCD1,_BROVCA2,_GLM3,_PNCA2	600185	13q13.1
Wilms_tumor,_aniridia,_genitourinary_anomalies_and_mental_retardation_syndrome_(4)	DEL11p13,_C11DELp13,_WAGR	194072	11p13
Wilms_tumor,_somatic,_194070_(3)	GPC3,_SDYS,_SGBS1	300037	Xq26.2
Wilms_tumor,_type_1,_194070_(3)	WT1,_NPHS4	607102	11p13
Wilms_tumor,_type_3_(2)	WT3	194090	16q
Wilms_tumor,_type_4_(2)	WT4	601363	17q12-q21
Wilson_disease,_277900_(3)	ATP7B,_WND	606882	13q14.3
Wilson-Turner_syndrome,_309585_(3)	LAS1L,_WTS	300964	Xq12
Wiskott-Aldrich_syndrome,_301000_(3)	WAS,_IMD2,_THC1,_SCNX	300392	Xp11.23
Witteveen-Kolk_syndrome,_613406_(3)	SIN3A,_WITKOS	607776	15q24.2
Wolcott-Rallison_syndrome,_226980_(3)	EIF2AK3,_PEK,_PERK,_WRS	604032	2p11.2
Wolf-Hirschhorn_syndrome_(4)	WHS	194190	4p16.3
Wolff-Parkinson-White_syndrome,_194200_(3)	PRKAG2,_WPWS,_CMH6	602743	7q36.1
Wolfram_syndrome_1,_222300_(3)	WFS1,_WFRS,_WFS,_DFNA6,_DFNA14,_DFNA38,_WFSL,_CTRCT41	606201	4p16.1
Wolfram_syndrome_2,_604928_(3)	CISD2,_WFS2,_ZCD2,_ERIS	611507	4q24
Wolfram-like_syndrome,_autosomal_dominant,_614296_(3)	WFS1,_WFRS,_WFS,_DFNA6,_DFNA14,_DFNA38,_WFSL,_CTRCT41	606201	4p16.1
Wolman_disease,_278000_(3)	LIPA,_CESD	613497	10q23.31
Woodhouse-Sakati_syndrome,_241080_(3)	DCAF17,_C20orf37	612515	2q31.1
Woods-Black-Norbury_syndrome_(2)	INDX	300076	Xq26-qter
Woolly_hair,_autosomal_dominant,_194300_(3)	KRT74,_K6IRS4,_KRT6IRS4,_HTSS2,_HYPT3,_ADWH	608248	12q13.13
Woolly_hair,_autosomal_recessive_1,_with_or_without_hypotrichosis,_278150_(3)	LPAR6,_P2RY5,_P2Y5,_LAH3,_ARWH1,_HYPT8	609239	13q14.2
Woolly_hair,_autosomal_recessive_2_with_or_without_hypotrichosis,_604379_(3)	LIPH,_LAH2,_ARWH2,_HYPT7	607365	3q27.2
Woolly_hair,_autosomal_recessive_3,_616760_(3)	KRT25,_K25,_KRT24IRS1,_ARWH3	616646	17q21.2
Wrinkly_skin_syndrome,_278250_(3)	ATP6V0A2,_WSS,_ARCL2A	611716	12q24.31
X_inactivation,_familial_skewed,_2_(2)	SXI2	300179	Xq25-q26
X-inactivation,_familial_skewed,_300087_(3)	XIC,_XCE,_XIST,_SXI1	314670	Xq13.2
Xanthinuria,_type_I,_278300_(3)	XDH,_XAN1	607633	2p23.1
Xanthinuria,_type_II,_603592_(3)	MOCOS,_MCS,_XAN2	613274	18q12.2
Xeroderma_pigmentosum,_group_A,_278700_(3)	XPA,_XPAC	611153	9q22.33
Xeroderma_pigmentosum,_group_B,_610651_(3)	ERCC3,_XPB,_TTD2	133510	2q14.3
Xeroderma_pigmentosum,_group_C,_278720_(3)	XPC,_XPCC	613208	3p25.1
Xeroderma_pigmentosum,_group_D,_278730_(3)	ERCC2,_EM9,_XPD,_COFS2,_TTD1	126340	19q13.32
Xeroderma_pigmentosum,_group_E,_DDB-negative_subtype,_278740_(3)	DDB2	600811	11p11.2
Xeroderma_pigmentosum,_group_F,_278760_(3)	ERCC4,_XPF,_FANCQ,_XFEPS	133520	16p13.12
Xeroderma_pigmentosum,_group_G,_278780_(3)	ERCC5,_XPG,_COFS3	133530	13q33.1
Xeroderma_pigmentosum,_group_G/Cockayne_syndrome,_278780_(3)	ERCC5,_XPG,_COFS3	133530	13q33.1
Xeroderma_pigmentosum,_type_F/Cockayne_syndrome,_278760_(3)	ERCC4,_XPF,_FANCQ,_XFEPS	133520	16p13.12
Xeroderma_pigmentosum,_variant_type,_278750_(3)	POLH,_XPV	603968	6p21.1
Xia-Gibbs_syndrome,_615829_(3)	AHDC1,_MRD25	615790	1p36.1-p35.3
Xp11.22_microduplication_syndrome_(4)	DUPXp11.22,_MRX17,_MRX31	300705	Xp11.22
Xq25_duplication_syndrome_(4)	DUPXq25	300979	Xq25
You-Hoover-Fong_syndrome,_616954_(3)	TELO2,_TEL2,_CLK2,_KIAA0683,_HCLK2,_YHFS	611140	16p13.3
Yuan-Harel-Lupski_syndrome_(4)	YUHAL	616652	17p12-p11.2
Yunis-Varon_syndrome,_216340_(3)	FIG4,_KIAA0274,_SAC3,_ALS11,_YVS,_BTOP	609390	6q21
ZTTK_syndrome,_617140_(3)	SON,_TOKIMS	182465	21q22.11
Zimmermann-Laband_syndrome_1,_135500_(3)	KCNH1,_EAG,_TMBTS,_ZLS1	603305	1q32.2
Zimmermann-Laband_syndrome_2,_616455_(3)	ATP6V1B2,_ATP6B2,_VPP3,_DOOD,_ZLS2	606939	8p21.3
Zinc_deficiency,_transient_neonatal,_608118_(3)	SLC30A2,_ZNT2,_TNZD	609617	1p36.11
Zygodactyly_1_(2)	ZD1	609815	3p21.31
[?Birbeck_granule_deficiency],_613393_(3)	CD207,_LANGERIN,_CLEC4K	604862	2p13.3
[?Homosexuality,_male]_(2)	HMS1,_GAY1	306995	Xq28
[?Hyperproglucagonemia]_(1)	GCG	138030	2q24.2
[?Hypertryptophanemia],_600627_(3)	TDO2,_TPH2,_TRPO,_HYPTRP	191070	4q32.1
[?Phosphohydroxylysinuria],_615011_(3)	PHYKPL,_AGXT2L2,_PHLU	614683	5q35.3
[AMP_deaminase_deficiency,_erythrocytic],_612874_(3)	AMPD3	102772	11p15.4
[Acetylation,_slow],_243400_(3)	NAT2,_AAC2	612182	8p22
[Alpha-actinin-3_deficiency],_617749_(3)	ACTN3,_ACTN3D	102574	11q13.2
[Analgesia_from_kappa-opioid_receptor_agonist,_female-specific],_613098_(3)	MC1R,_SHEP2,_CMM5	155555	16q24.3
[Angiotensin_I-converting_enzyme,_benign_serum_increase]_(3)	ACE,_DCP1,_ACE1,_MVCD3,_ICH	106180	17q23.3
[Anhaptoglobinemia],_614081_(3)	HP	140100	16q22.2
[Aquaporin-1_deficiency]_(3)	AQP1,_CHIP28,_CO	107776	7p14.3
[Axillary_odor,_variation_in],_117800_(3)	ABCC11,_MRP8,_EWWD,_WW	607040	16q12.1
[Beta-aminoisobutyric_acid,_urinary_excretion_of],_210100_(3)	AGXT2,_AGT2,_BAIBA	612471	5p13.2
[Beta-glycopyranoside_tasting]_(3)	TAS2R16,_T2R16	604867	7q31.32
[Bilirubin,_serum_level_of,_QTL1],_601816_(3)	UGT1A1,_UGT1,_GNT1,_BILIQTL1	191740	2q37.1
[Birth_weight_QTL_1]_(2)	FGQTL2,_BWQTL1	613219	7p15-p13
[Birth_weight_QTL_2]_(2)	BWQTL2	613459	3q25.3
[Birth_weight_QTL_3]_(2)	FGQTL6,_BWQTL3,_PGQTL1	613460	3q21
[Birth_weight_QTL4]_(2)	BWQTL4	615192	6p22.3
[Blood_group_Cromer],_613793_(3)	CD55,_DAF,_CROM,_CHAPLE	125240	1q32.2
[Blood_group_GIL],_607457_(3)	AQP3	600170	9p13.3
[Blood_group,_ABO_system],_616093_(3)	ABO	110300	9q34.2
[Blood_group,_Auberger_system],_111200_(3)	LU,_AU,_BCAM	612773	19q13.32
[Blood_group,_Colton],_110450_(3)	AQP1,_CHIP28,_CO	107776	7p14.3
[Blood_group,_Diego],_110500_(3)	SLC4A1,_AE1,_EPB3,_SPH4,_SAO,_CHC	109270	17q21.31
[Blood_group,_Dombrock],_616060_(3)	ART4,_DO,_DOK1	110600	12p12.3
[Blood_group,_Duffy_system],_110700_(3)	ACKR1,_DARC,_FY,_GPD,_WBCQ1	613665	1q23.2
[Blood_group,_Froese],_601551_(3)	SLC4A1,_AE1,_EPB3,_SPH4,_SAO,_CHC	109270	17q21.31
[Blood_group,_Gerbich],_616089_(3)	GYPC,_GE,_GPC	110750	2q14.3
[Blood_group,_Ii],_110800_(3)	GCNT2,_Ii,_CTRCT13	600429	6p24.3-p24.2
[Blood_group,_Indian_system],_609027_(3)	CD44,_MDU2,_MDU3,_MIC4,_IN	107269	11p13
[Blood_group,_John-Milton-Hagen_system],_614745_(3)	SEMA7A,_SEMAL,_SEMAK1,_CDW108,_JMH	607961	15q24.1
[Blood_group,_Kell],_110900_(3)	KEL	613883	7q34
[Blood_group,_Kidd],_111000_(3)	SLC14A1,_JK,_UTE,_UT1	613868	18q12.3
[Blood_group,_Knops_system],_607486_(3)	CR1,_C3BR	120620	1q32.2
[Blood_group,_Landsteiner-Wiener],_111250_(3)	ICAM4,_CD242,_LW	614088	19p13.2
[Blood_group,_Langereis_system],_111600_(3)	ABCB6,_MTABC3,_MCOPCB7,_LAN,_DUH3,_PSHK2	605452	2q35
[Blood_group,_Lewis]_(3)	FUT3,_LE	111100	19p13.3
[Blood_group,_Lutheran_null],_247420_(3)	LU,_AU,_BCAM	612773	19q13.32
[Blood_group,_Lutheran_system],_111200_(3)	LU,_AU,_BCAM	612773	19q13.32
[Blood_group,_MN]_(3)	GYPA,_MN,_GPA	111300	4q31.21
[Blood_group,_OK],_111380_(3)	BSG	109480	19p13.3
[Blood_group,_P1PK_system,_P(k)_phenotype],_111400_(3)	B3GALT3,_GLCT3,_GLOB	603094	3q26.1
[Blood_group,_P1Pk_system,_P(2)_phenotype],_111400_(3)	A4GALT,_P1PK	607922	22q13.2
[Blood_group,_P1Pk_system,_p_phenotype],_111400_(3)	A4GALT,_P1PK	607922	22q13.2
[Blood_group,_Radin],_111620_(3)	ERMAP,_SC,_RD	609017	1p34.2
[Blood_group,_Raph],_179620_(3)	CD151,_PETA3,_SFA1,_MER2	602243	11p15.5
[Blood_group,_Rhesus],_111690_(3)	RHCE	111700	1p36.11
[Blood_group,_Rodgers],_614374_(3)	C4A,_C4S,_C4AD	120810	6p21.33
[Blood_group,_Scianna_system],_111750_(3)	ERMAP,_SC,_RD	609017	1p34.2
[Blood_group,_Ss]_(3)	GYPB,_SS,_MNS	111740	4q31.21
[Blood_group,_Stoltzfus_system]_(2)	SF	111800	4q28-q31
[Blood_group,_Swann],_601550_(3)	SLC4A1,_AE1,_EPB3,_SPH4,_SAO,_CHC	109270	17q21.31
[Blood_group,_Vel_system],_615264_(3)	SMIM1,_VEL	615242	1p36.32
[Blood_group,_Waldner],_112010_(3)	SLC4A1,_AE1,_EPB3,_SPH4,_SAO,_CHC	109270	17q21.31
[Blood_group,_Wright],_112050_(3)	SLC4A1,_AE1,_EPB3,_SPH4,_SAO,_CHC	109270	17q21.31
[Blood_group,_XG_system]_(3)	XG	314700	Xpter-p22.32
[Blood_group,_Yt_system],_112100_(3)	ACHE,_YT	100740	7q22.1
[Blood_group,_globoside_system],_615021_(3)	B3GALT3,_GLCT3,_GLOB	603094	3q26.1
[Blood_pressure_regulation_QTL],_145500_(2)	ATP1B1	182330	1q24.2
[Blood_pressure_regulation_QTL],_145500_(2)	RGS5	603276	1q23.3
[Blood_pressure_regulation_QTL],_145500_(2)	SELE,_ELAM1	131210	1q24.2
[Body_mass_index_QTL_15]_(2)	BMIQ15	612967	17q23.2-q25.1
[Body_mass_index_QTL13]_(2)	BMIQ13	612459	2q14.1
[Body_mass_index_QTL16]_(4)	BMIQ16,_DEL16p.11.2,_C16DELp11.2	613444	16p11.2
[Body_mass_index_QTL1]_(2)	BMIQ1	606641	7q32.3
[Body_mass_index_QTL2]_(2)	BMIQ2	606643	13q14
[Body_mass_index_QTL3]_(2)	BMIQ3	607446	6q23-q25
[Body_mass_index_QTL5]_(2)	BMIQ5	608558	16p13
[Body_mass_index_QTL6]_(2)	BMIQ6	608559	20pter-p11.2
[Bombay_phenotype]_(3)	FUT2,_SE,_B12QTL1	182100	19q13.33
[Bombay_phenotype],_616754_(3)	FUT1,_H,_HH	211100	19q13.33
[Bone_mineral_density_QTL_10]_(2)	BMND10	612113	8q24
[Bone_mineral_density_QTL_11]_(2)	BMND11	612114	6q25
[Bone_mineral_density_QTL_13]_(2)	BMND13	612727	16q23
[Bone_mineral_density_QTL_14]_(2)	BMND14	612728	1p33-p32
[Bone_mineral_density_QTL_15],_613418_(3)	MIR2861,_MIRN2861,_BMND15	613405	9q34.11
[Bone_mineral_density_QTL_2]_(2)	BMND2	605833	1q21-q23
[Bone_mineral_density_QTL_3]_(2)	BMND3	606928	1p36
[Bone_mineral_density_QTL_4]_(2)	BMND4	300536	Xq27
[Bone_mineral_density_QTL_5]_(2)	BMND5	609354	11q23
[Bone_mineral_density_QTL_6]_(2)	BMND6	609876	21q22.13-qter
[Bone_mineral_density_QTL_9]_(2)	BMND9	612110	13q14
[Bone_mineral_density_variability_1],_601884_(3)	LRP5,_BMND1,_LRP7,_LR3,_OPPG,_VBCH2,_OPTA1,_EVR4	603506	11q13.2
[Bone_size_quantitative_trait_locus_3]_(2)	BSZQTL3	610649	8q24
[C-reactive_protein_QTL]_(2)	CPROTQ	611920	10q23-q24
[C3HEX,_ability_to_smell],_615082_(3)	OR2J3,_C3HEXS	615016	6p22.1
[Chitotriosidase_deficiency],_614122_(3)	CHIT,_CHITD	600031	1q32.1
[Cholesterol_level_QTL_1]_(2)	CLQTL1,_CLF	604595	13q
[Cholesterol_level_QTL_2]_(2)	CLQTL2	610760	2p24-p22
[Cinnamon_odor,_pleasantness_of]_(2)	CINN	611109	4q32.3
[Colostrum_secretion,_variation_in],_117800_(3)	ABCC11,_MRP8,_EWWD,_WW	607040	16q12.1
[Creatine_kinase,_brain_type,_ectopic_expression_of]_(2)	CKBE	123270	14q32
[Dopamine-beta-hydroxylase_activity_levels,_plasma]_(3)	DBH	609312	9q34.2
[Dysalbuminemic_hyperthyroxinemia],_615999_(3)	ALB,_ANALBA,_FDAH	103600	4q13.3
[Dystransthyretinemic_hyperthyroxinemia],_145680_(3)	TTR,_PALB	176300	18q12.1
[Earwax,_wet/dry],_117800_(3)	ABCC11,_MRP8,_EWWD,_WW	607040	16q12.1
[Eculizumab,_poor_response_to],_615749_(3)	C5,_C5D,_ECLZB	120900	9q33.2
[Eosinophil_peroxidase_deficiency],_261500_(3)	EPX,_EPXD	131399	17q22
[Erythrocytosis,_familial,_1],_133100_(3)	EPOR	133171	19p13.2
[Ezetimibe,_nonresponse_to]_(3)	NPC1L1	608010	7p13
[Fasting_insulin_level_quantitative_trait_locus_1]_(2)	FIQTL1	606035	6q22-q24
[Fasting_plasma_glucose_level_QTL_1]_(2)	FGQTL1	612108	2q24-q32
[Fasting_plasma_glucose_level_QTL_2]_(2)	FGQTL2,_BWQTL1	613219	7p15-p13
[Fasting_plasma_glucose_level_QTL_3]_(2)	FGQTL3	613233	11q21-q22
[Fasting_plasma_glucose_level_QTL_4]_(2)	FGQTL4	613462	7p21.2
[Fasting_plasma_glucose_level_QTL_5],_613463_(3)	GCKR,_GKRP,_FGQTL5	600842	2p23.3
[Fasting_plasma_glucose_level_QTL_6]_(2)	FGQTL6,_BWQTL3,_PGQTL1	613460	3q21
[Fetal_hemoglobin_QTL5]_(2)	HBFQTL5	142335	2p16.1
[Fleck_retina,_familial_benign],_228980_(3)	PLA2G5,_FRFB	601192	1p36.13
[Fructosuria],_229800_(3)	KHK	614058	2p23.3
[Gamma-glutamyltransferase,_familial_high_serum]_(2)	GGT2	137181	22q11.21
[Gilbert_syndrome],_143500_(3)	UGT1A1,_UGT1,_GNT1,_BILIQTL1	191740	2q37.1
[Glycerol_quantitative_trait_locus],_614411_(3)	AQP7,_GLYCQTL	602974	9p13.3
[Glyoxalase_II_deficiency],_614033_(1)	HAGH,_GLO2	138760	16p13.3
[Hair_morphology_1,_hair_thickness],_612630_(3)	EDAR,_DL,_ED3,_EDA3,_HRM1,_ECTD10A,_ECTD10B	604095	2q13
[Handedness]_(2)	HSR	139900	2p12-q22
